id_transacao,data,hora,tipo_sorvete,sabor,quantidade,valor_total,cidade,estado,canal_venda,promocao,id_cliente,data_venda,hora_parse,hora_venda,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_data_invalida,flag_hora_invalida,flag_quantidade_invalida,flag_valor_total_nulo,flag_valor_total_invalido,flag_id_transacao_duplicado,flag_linha_duplicada,flag_tipo_sorvete_invalido,flag_sabor_invalido,flag_canal_venda_invalido,flag_estado_invalido,motivo_exclusao,registro_valido_powerbi,flag_outlier_valor_total,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,faixa_horario,ticket_transacao,ticket_medio,valor_unitario_estimado,promocao_label,cliente_recorrente,qtd_transacoes_cliente
28710,2025-06-21,22,Casquinha,Caramelo,-1,-12.45,Garcia,SE,Loja Física,False,CLI5243,2025-06-21,1900-01-01 22:15:00,22:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Sabado,21,Noite,-12.45,12.45,12.45,Sem Promocao,True,9
28717,2025-05-16,15,Milkshake,Limão,-5,-49.17,Dias De Lima,RO,App,True,CLI1629,2025-05-16,1900-01-01 15:45:00,15:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Sexta,16,Tarde,-49.17,9.83,9.83,Com Promocao,True,8
28740,2025-04-25,16,Sundae,Nao Informado,1,,Nao Informado,RO,App,True,CLI4756,2025-04-25,1900-01-01 16:30:00,16:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Sexta,25,Tarde,,,,Com Promocao,True,7
28766,2025-07-25,12,Milkshake,Nao Informado,2,,Nao Informado,SC,App,True,CLI4346,2025-07-25,1900-01-01 12:00:00,12:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sexta,25,Tarde,,,,Com Promocao,True,7
28767,2025-03-10,22,Picolé,Açaí,-4,-29.32,Aparecida Grande,AM,Parceiro,False,CLI4626,2025-03-10,1900-01-01 22:45:00,22:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,3,Marco,2025-03,T1,Segunda,10,Noite,-29.32,7.33,7.33,Sem Promocao,True,8
28799,2025-03-17,17,Pote,Limão,-1,-8.98,Pastor Da Praia,SE,App,False,CLI5634,2025-03-17,1900-01-01 17:30:00,17:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Segunda,17,Tarde,-8.98,8.98,8.98,Sem Promocao,True,11
28840,2025-06-09,8,Picolé,Chocolate,0,0.0,Machado,SC,Parceiro,False,CLI3011,2025-06-09,1900-01-01 08:00:00,08:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Segunda,9,Manha,0.0,,,Sem Promocao,True,6
28916,2025-07-03,17,Sundae,Cookies,0,0.0,Cavalcanti,DF,Loja Física,False,CLI9740,2025-07-03,1900-01-01 17:45:00,17:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Quinta,3,Tarde,0.0,,,Sem Promocao,True,6
28938,2025-08-06,16,Pote,Morango,-1,-6.24,Moreira Verde,MA,Loja Física,True,CLI9304,2025-08-06,1900-01-01 16:30:00,16:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Quarta,6,Tarde,-6.24,6.24,6.24,Com Promocao,True,7
29037,2025-06-28,21,Sundae,Baunilha,-1,-10.91,Das Neves,AP,App,False,CLI1185,2025-06-28,1900-01-01 21:00:00,21:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Sabado,28,Noite,-10.91,10.91,10.91,Sem Promocao,True,7
29041,2025-03-31,15,Pote,Menta,0,0.0,Sampaio Verde,RR,Parceiro,False,CLI4211,2025-03-31,1900-01-01 15:45:00,15:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Segunda,31,Tarde,0.0,,,Sem Promocao,True,5
29052,2025-04-13,21,Pote,Chocolate,0,0.0,Da Mata,ES,Parceiro,True,CLI9577,2025-04-13,1900-01-01 21:00:00,21:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Domingo,13,Noite,0.0,,,Com Promocao,True,8
29103,2025-06-20,20,Pote,Nao Informado,1,,Nao Informado,GO,Loja Física,False,CLI3279,2025-06-20,1900-01-01 20:00:00,20:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Sexta,20,Noite,,,,Sem Promocao,True,5
29105,2025-03-15,14,Pote,Nao Informado,3,,Nao Informado,RS,Parceiro,True,CLI9965,2025-03-15,1900-01-01 14:00:00,14:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Sabado,15,Tarde,,,,Com Promocao,True,6
29112,2025-05-08,19,Casquinha,Chocolate,-1,-8.17,Pimenta De Melo,SC,App,False,CLI6508,2025-05-08,1900-01-01 19:00:00,19:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Quinta,8,Noite,-8.17,8.17,8.17,Sem Promocao,True,7
29140,2025-03-15,16,Milkshake,Nao Informado,3,,Nao Informado,RS,Parceiro,True,CLI3751,2025-03-15,1900-01-01 16:45:00,16:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Sabado,15,Tarde,,,,Com Promocao,True,5
29149,2025-05-23,21,Milkshake,Nao Informado,5,,Nao Informado,SC,App,True,CLI7211,2025-05-23,1900-01-01 21:30:00,21:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,5,Maio,2025-05,T2,Sexta,23,Noite,,,,Com Promocao,True,7
29175,2025-08-15,17,Picolé,Baunilha,-1,-7.59,Costela Da Prata,PA,Parceiro,True,CLI5750,2025-08-15,1900-01-01 17:15:00,17:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Sexta,15,Tarde,-7.59,7.59,7.59,Com Promocao,True,10
29192,2025-08-10,14,Picolé,Nao Informado,5,,Nao Informado,SC,Loja Física,False,CLI3391,2025-08-10,1900-01-01 14:00:00,14:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Domingo,10,Tarde,,,,Sem Promocao,True,3
29225,2025-08-20,18,Pote,Açaí,-4,-29.44,Melo De Pacheco,SE,Parceiro,False,CLI6692,2025-08-20,1900-01-01 18:30:00,18:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,8,Agosto,2025-08,T3,Quarta,20,Noite,-29.44,7.36,7.36,Sem Promocao,True,6
29237,2025-05-16,16,Casquinha,Menta,-5,-39.11,Vargas Da Prata,PE,Loja Física,True,CLI9054,2025-05-16,1900-01-01 16:45:00,16:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Sexta,16,Tarde,-39.11,7.82,7.82,Com Promocao,True,5
29238,2025-08-05,14,Sundae,Nao Informado,5,,Nao Informado,RS,Loja Física,False,CLI9536,2025-08-05,1900-01-01 14:30:00,14:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Terca,5,Tarde,,,,Sem Promocao,True,9
29317,2025-06-11,20,Milkshake,Baunilha,-4,-21.05,Ramos,BA,Loja Física,True,CLI2602,2025-06-11,1900-01-01 20:15:00,20:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Quarta,11,Noite,-21.05,5.26,5.26,Com Promocao,True,9
29360,2025-08-16,17,Milkshake,Nao Informado,6,,Nao Informado,BA,App,True,CLI9266,2025-08-16,1900-01-01 17:00:00,17:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Sabado,16,Tarde,,,,Com Promocao,True,6
29574,2025-05-06,10,Picolé,Morango,-1,-5.47,Aparecida Da Serra,AC,App,False,CLI2947,2025-05-06,1900-01-01 10:45:00,10:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Terca,6,Manha,-5.47,5.47,5.47,Sem Promocao,True,6
29579,2025-06-06,22,Casquinha,Chocolate,0,0.0,Da Mata Dos Dourados,TO,Loja Física,False,CLI5431,2025-06-06,1900-01-01 22:30:00,22:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Sexta,6,Noite,0.0,,,Sem Promocao,True,9
29601,2025-07-03,19,Sundae,Nao Informado,1,,Nao Informado,SP,Loja Física,False,CLI4642,2025-07-03,1900-01-01 19:15:00,19:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Quinta,3,Noite,,,,Sem Promocao,True,3
29728,2025-07-18,8,Pote,Cookies,-1,-7.46,Da Paz,PR,Parceiro,False,CLI6238,2025-07-18,1900-01-01 08:45:00,08:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Sexta,18,Manha,-7.46,7.46,7.46,Sem Promocao,True,6
29734,2025-06-13,13,Picolé,Cookies,-1,-9.92,Souza,MA,Parceiro,False,CLI9883,2025-06-13,1900-01-01 13:30:00,13:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Sexta,13,Tarde,-9.92,9.92,9.92,Sem Promocao,True,7
29741,2025-06-11,18,Pote,Morango,0,0.0,Vasconcelos De Camargo,MS,Parceiro,True,CLI2229,2025-06-11,1900-01-01 18:00:00,18:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Quarta,11,Noite,0.0,,,Com Promocao,True,7
29747,2025-04-18,20,Casquinha,Morango,0,0.0,Da Luz Do Sul,PE,App,False,CLI3844,2025-04-18,1900-01-01 20:45:00,20:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Sexta,18,Noite,0.0,,,Sem Promocao,True,7
29828,2025-05-07,22,Picolé,Nao Informado,2,,Nao Informado,PI,App,True,CLI1460,2025-05-07,1900-01-01 22:15:00,22:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,5,Maio,2025-05,T2,Quarta,7,Noite,,,,Com Promocao,True,8
29832,2025-06-29,14,Milkshake,Cookies,-4,-20.03,Melo,AP,Loja Física,True,CLI9042,2025-06-29,1900-01-01 14:15:00,14:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Domingo,29,Tarde,-20.03,5.01,5.01,Com Promocao,True,7
29855,2025-04-19,10,Sundae,Nao Informado,1,,Nao Informado,SC,App,False,CLI6643,2025-04-19,1900-01-01 10:15:00,10:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Sabado,19,Manha,,,,Sem Promocao,True,10
29895,2025-05-06,15,Picolé,Menta,-1,-12.93,Duarte,ES,Parceiro,True,CLI2487,2025-05-06,1900-01-01 15:30:00,15:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Terca,6,Tarde,-12.93,12.93,12.93,Com Promocao,True,7
29910,2025-08-13,20,Pote,Chocolate,-1,-11.99,Ramos,RJ,App,True,CLI3473,2025-08-13,1900-01-01 20:45:00,20:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Quarta,13,Noite,-11.99,11.99,11.99,Com Promocao,True,10
29940,2025-05-19,15,Picolé,Caramelo,-3,-34.2,Machado,AM,Loja Física,False,CLI2832,2025-05-19,1900-01-01 15:00:00,15:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Segunda,19,Tarde,-34.2,11.4,11.4,Sem Promocao,True,5
30045,2025-08-06,21,Milkshake,Baunilha,-1,-14.69,Campos Do Norte,AP,Loja Física,False,CLI6497,2025-08-06,1900-01-01 21:00:00,21:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Quarta,6,Noite,-14.69,14.69,14.69,Sem Promocao,True,8
30047,2025-05-14,17,Milkshake,Baunilha,0,0.0,Rocha,AP,Loja Física,False,CLI7169,2025-05-14,1900-01-01 17:15:00,17:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Quarta,14,Tarde,0.0,,,Sem Promocao,True,6
30131,2025-07-02,16,Pote,Chocolate,-4,-48.2,Aragão,SC,App,False,CLI8242,2025-07-02,1900-01-01 16:30:00,16:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,7,Julho,2025-07,T3,Quarta,2,Tarde,-48.2,12.05,12.05,Sem Promocao,True,4
30155,2025-05-12,10,Milkshake,Nao Informado,4,,Nao Informado,AL,App,True,CLI6382,2025-05-12,1900-01-01 10:30:00,10:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,5,Maio,2025-05,T2,Segunda,12,Manha,,,,Com Promocao,True,4
30162,2025-03-16,15,Picolé,Açaí,0,0.0,Abreu Da Mata,BA,Parceiro,False,CLI7619,2025-03-16,1900-01-01 15:45:00,15:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Domingo,16,Tarde,0.0,,,Sem Promocao,True,8
30206,2025-06-08,17,Pote,Nao Informado,4,,Nao Informado,SC,Parceiro,False,CLI3207,2025-06-08,1900-01-01 17:00:00,17:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Domingo,8,Tarde,,,,Sem Promocao,True,4
30227,2025-08-12,12,Pote,Cookies,-3,-11.19,Jesus,SP,Loja Física,True,CLI3926,2025-08-12,1900-01-01 12:00:00,12:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Terca,12,Tarde,-11.19,3.73,3.73,Com Promocao,True,6
30243,2025-07-15,16,Pote,Nao Informado,4,,Nao Informado,GO,App,True,CLI6368,2025-07-15,1900-01-01 16:00:00,16:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Terca,15,Tarde,,,,Com Promocao,True,4
30245,2025-08-09,14,Casquinha,Nao Informado,3,,Nao Informado,AL,Loja Física,True,CLI9414,2025-08-09,1900-01-01 14:30:00,14:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Sabado,9,Tarde,,,,Com Promocao,True,10
30346,2025-04-28,19,Picolé,Açaí,-5,-58.19,Almeida,PB,Loja Física,True,CLI8800,2025-04-28,1900-01-01 19:30:00,19:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,4,Abril,2025-04,T2,Segunda,28,Noite,-58.19,11.64,11.64,Com Promocao,True,7
30418,2025-06-18,20,Casquinha,Nao Informado,5,,Nao Informado,RS,App,False,CLI1605,2025-06-18,1900-01-01 20:30:00,20:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Quarta,18,Noite,,,,Sem Promocao,True,8
30431,2025-07-25,22,Sundae,Nao Informado,4,,Nao Informado,PR,Parceiro,False,CLI9429,2025-07-25,1900-01-01 22:15:00,22:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sexta,25,Noite,,,,Sem Promocao,True,4
30458,2025-05-17,15,Sundae,Limão,0,0.0,Da Costa,SE,Parceiro,False,CLI9126,2025-05-17,1900-01-01 15:30:00,15:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Sabado,17,Tarde,0.0,,,Sem Promocao,True,2
30480,2025-03-27,11,Milkshake,Nao Informado,1,,Nao Informado,RJ,Parceiro,True,CLI9340,2025-03-27,1900-01-01 11:15:00,11:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Quinta,27,Manha,,,,Com Promocao,True,5
30496,2025-07-09,18,Milkshake,Baunilha,-1,-8.03,Duarte,RS,Parceiro,True,CLI5258,2025-07-09,1900-01-01 18:00:00,18:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Quarta,9,Noite,-8.03,8.03,8.03,Com Promocao,True,7
30587,2025-05-02,11,Milkshake,Menta,-3,-44.07,Vargas,MS,Loja Física,False,CLI8999,2025-05-02,1900-01-01 11:15:00,11:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Sexta,2,Manha,-44.07,14.69,14.69,Sem Promocao,True,8
30601,2025-07-30,19,Sundae,Nao Informado,5,,Nao Informado,BA,App,True,CLI4471,2025-07-30,1900-01-01 19:30:00,19:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Quarta,30,Noite,,,,Com Promocao,True,8
30654,2025-03-01,11,Pote,Nao Informado,1,,Nao Informado,MS,Parceiro,False,CLI4090,2025-03-01,1900-01-01 11:00:00,11:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Sabado,1,Manha,,,,Sem Promocao,True,10
30778,2025-06-12,15,Milkshake,Menta,-5,-47.0,Porto,PI,Loja Física,False,CLI4261,2025-06-12,1900-01-01 15:00:00,15:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,6,Junho,2025-06,T2,Quinta,12,Tarde,-47.0,9.4,9.4,Sem Promocao,True,5
30837,2025-03-02,9,Casquinha,Morango,-2,-12.31,Freitas Do Oeste,AC,App,True,CLI9664,2025-03-02,1900-01-01 09:30:00,09:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Domingo,2,Manha,-12.31,6.16,6.16,Com Promocao,True,12
30840,2025-03-03,21,Pote,Nao Informado,0,,Nao Informado,MG,Parceiro,True,CLI8830,2025-03-03,1900-01-01 21:15:00,21:15,True,True,False,False,True,True,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Segunda,3,Noite,,,,Com Promocao,True,5
30845,2025-05-21,12,Casquinha,Menta,-1,-6.15,Das Neves,PI,Loja Física,False,CLI8322,2025-05-21,1900-01-01 12:00:00,12:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Quarta,21,Tarde,-6.15,6.15,6.15,Sem Promocao,True,7
30921,2025-05-12,10,Sundae,Açaí,-3,-30.42,Câmara,PA,Parceiro,False,CLI1667,2025-05-12,1900-01-01 10:45:00,10:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Segunda,12,Manha,-30.42,10.14,10.14,Sem Promocao,True,4
30965,2025-08-07,22,Milkshake,Nao Informado,6,,Nao Informado,PA,Parceiro,True,CLI1402,2025-08-07,1900-01-01 22:00:00,22:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Quinta,7,Noite,,,,Com Promocao,True,11
30994,2025-02-24,11,Casquinha,Nao Informado,1,,Nao Informado,AC,Loja Física,False,CLI2553,2025-02-24,1900-01-01 11:45:00,11:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,2,Fevereiro,2025-02,T1,Segunda,24,Manha,,,,Sem Promocao,True,6
31019,2025-06-19,22,Sundae,Nao Informado,3,,Nao Informado,RN,App,True,CLI5525,2025-06-19,1900-01-01 22:15:00,22:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Quinta,19,Noite,,,,Com Promocao,True,6
31052,2025-07-19,18,Picolé,Morango,-1,-8.27,Caldeira,ES,Parceiro,False,CLI4125,2025-07-19,1900-01-01 18:30:00,18:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Sabado,19,Noite,-8.27,8.27,8.27,Sem Promocao,True,7
31089,2025-07-27,13,Pote,Nao Informado,3,,Nao Informado,AP,Loja Física,False,CLI2625,2025-07-27,1900-01-01 13:15:00,13:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Domingo,27,Tarde,,,,Sem Promocao,True,11
31122,2025-08-07,8,Milkshake,Baunilha,-3,-32.52,Câmara Da Praia,SE,Loja Física,False,CLI6725,2025-08-07,1900-01-01 08:00:00,08:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,8,Agosto,2025-08,T3,Quinta,7,Manha,-32.52,10.84,10.84,Sem Promocao,True,3
31138,2025-08-16,19,Milkshake,Nao Informado,2,,Nao Informado,TO,Loja Física,True,CLI3380,2025-08-16,1900-01-01 19:30:00,19:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Sabado,16,Noite,,,,Com Promocao,True,6
31170,2025-04-17,10,Pote,Nao Informado,1,,Nao Informado,DF,App,False,CLI9366,2025-04-17,1900-01-01 10:45:00,10:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Quinta,17,Manha,,,,Sem Promocao,True,4
31190,2025-04-08,16,Milkshake,Açaí,-2,-8.08,Ferreira Do Campo,SP,Loja Física,True,CLI6654,2025-04-08,1900-01-01 16:45:00,16:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Terca,8,Tarde,-8.08,4.04,4.04,Com Promocao,True,6
31192,2025-04-08,16,Milkshake,Limão,-3,-32.7,Fernandes De Vieira,PA,Loja Física,True,CLI7167,2025-04-08,1900-01-01 16:30:00,16:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,4,Abril,2025-04,T2,Terca,8,Tarde,-32.7,10.9,10.9,Com Promocao,True,5
31195,2025-04-18,8,Sundae,Nao Informado,-1,,Nao Informado,SC,App,True,CLI4969,2025-04-18,1900-01-01 08:00:00,08:00,True,True,False,False,True,True,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Sexta,18,Manha,,,,Com Promocao,True,7
31222,2025-03-08,10,Milkshake,Caramelo,-1,-7.45,Casa Grande Do Galho,RR,App,True,CLI1336,2025-03-08,1900-01-01 10:00:00,10:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Sabado,8,Manha,-7.45,7.45,7.45,Com Promocao,True,7
31241,2025-04-10,13,Picolé,Menta,0,0.0,Fernandes,AC,Loja Física,True,CLI8503,2025-04-10,1900-01-01 13:15:00,13:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Quinta,10,Tarde,0.0,,,Com Promocao,True,5
31278,2025-07-22,21,Pote,Nao Informado,3,,Nao Informado,ES,App,True,CLI9196,2025-07-22,1900-01-01 21:45:00,21:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Terca,22,Noite,,,,Com Promocao,True,8
31283,2025-05-06,17,Casquinha,Menta,-3,-41.61,Almeida,PE,App,False,CLI3344,2025-05-06,1900-01-01 17:15:00,17:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Terca,6,Tarde,-41.61,13.87,13.87,Sem Promocao,True,6
31290,2025-05-19,10,Pote,Nao Informado,4,,Nao Informado,MS,App,False,CLI3834,2025-05-19,1900-01-01 10:45:00,10:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,5,Maio,2025-05,T2,Segunda,19,Manha,,,,Sem Promocao,True,6
31298,2025-07-21,19,Casquinha,Açaí,0,0.0,Melo,PI,App,False,CLI1539,2025-07-21,1900-01-01 19:00:00,19:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Segunda,21,Noite,0.0,,,Sem Promocao,True,7
