id_transacao,data,hora,tipo_sorvete,sabor,quantidade,valor_total,cidade,estado,canal_venda,promocao,id_cliente,data_venda,hora_parse,hora_venda,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_data_invalida,flag_hora_invalida,flag_quantidade_invalida,flag_valor_total_nulo,flag_valor_total_invalido,flag_id_transacao_duplicado,flag_linha_duplicada,flag_tipo_sorvete_invalido,flag_sabor_invalido,flag_canal_venda_invalido,flag_estado_invalido,motivo_exclusao,registro_valido_powerbi,flag_outlier_valor_total,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,faixa_horario,ticket_transacao,ticket_medio,valor_unitario_estimado,promocao_label,cliente_recorrente,qtd_transacoes_cliente
27441,2025-03-17,22,Pote,Chocolate,1,6.07,Macedo Das Pedras,TO,Parceiro,False,CLI5016,2025-03-17,1900-01-01 22:00:00,22:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Segunda,17,Noite,6.07,6.07,6.07,Sem Promocao,True,6
27442,2025-05-21,15,Picolé,Menta,1,6.48,Andrade De Santos,RR,Parceiro,False,CLI8948,2025-05-21,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,21,Tarde,6.48,6.48,6.48,Sem Promocao,True,6
27443,2025-07-31,8,Casquinha,Nao Informado,5,,Nao Informado,SC,App,True,CLI5238,2025-07-31,1900-01-01 08:30:00,08:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Quinta,31,Manha,,,,Com Promocao,True,8
27444,2025-05-13,17,Milkshake,Menta,6,30.84,Campinas,ES,App,False,CLI8725,2025-05-13,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Terca,13,Tarde,30.84,5.14,5.14,Sem Promocao,True,8
27445,2025-06-14,18,Casquinha,Morango,1,14.73,Novais,AM,Parceiro,False,CLI7699,2025-06-14,1900-01-01 18:30:00,18:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,14,Noite,14.73,14.73,14.73,Sem Promocao,True,9
27446,2025-07-08,19,Picolé,Chocolate,4,56.36,Montenegro Do Campo,CE,App,False,CLI4232,2025-07-08,1900-01-01 19:00:00,19:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Terca,8,Noite,56.36,14.09,14.09,Sem Promocao,True,11
27447,2025-05-18,15,Picolé,Chocolate,4,31.66,Cavalcanti De Pires,SE,Parceiro,True,CLI2109,2025-05-18,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Domingo,18,Tarde,31.66,7.92,7.92,Com Promocao,True,11
27448,2025-06-14,13,Casquinha,Cookies,5,38.65,Campos,MS,Parceiro,False,CLI7796,2025-06-14,1900-01-01 13:45:00,13:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,14,Tarde,38.65,7.73,7.73,Sem Promocao,True,5
27449,2025-05-30,8,Sundae,Morango,2,15.06,Aragão De Ribeiro,AL,App,True,CLI3433,2025-05-30,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,30,Manha,15.06,7.53,7.53,Com Promocao,True,7
27450,2025-06-30,11,Picolé,Baunilha,3,31.53,Silveira Da Praia,PA,Loja Física,False,CLI1263,2025-06-30,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Segunda,30,Manha,31.53,10.51,10.51,Sem Promocao,True,3
27451,2025-02-20,17,Casquinha,Caramelo,2,17.36,Camargo,RR,App,False,CLI9450,2025-02-20,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,2,Fevereiro,2025-02,T1,Quinta,20,Tarde,17.36,8.68,8.68,Sem Promocao,True,6
27452,2025-04-12,22,Casquinha,Açaí,5,43.79,Ferreira Da Prata,PA,Parceiro,True,CLI2825,2025-04-12,1900-01-01 22:30:00,22:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sabado,12,Noite,43.79,8.76,8.76,Com Promocao,True,9
27453,2025-05-27,9,Casquinha,Chocolate,4,21.16,Oliveira,DF,Parceiro,False,CLI3794,2025-05-27,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Terca,27,Manha,21.16,5.29,5.29,Sem Promocao,True,7
27454,2025-04-06,14,Picolé,Limão,5,51.23,Silveira,SE,Parceiro,True,CLI4426,2025-04-06,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Domingo,6,Tarde,51.23,10.25,10.25,Com Promocao,True,4
27455,2025-03-18,21,Milkshake,Baunilha,1,11.97,Abreu De Marques,SE,Parceiro,False,CLI1809,2025-03-18,1900-01-01 21:15:00,21:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Terca,18,Noite,11.97,11.97,11.97,Sem Promocao,True,7
27456,2025-06-28,18,Pote,Nao Informado,1,,Nao Informado,MT,Loja Física,False,CLI2941,2025-06-28,1900-01-01 18:45:00,18:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Sabado,28,Noite,,,,Sem Promocao,True,9
27457,2025-04-29,16,Pote,Morango,3,16.93,Almeida Do Oeste,PI,Parceiro,True,CLI9879,2025-04-29,1900-01-01 16:30:00,16:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,29,Tarde,16.93,5.64,5.64,Com Promocao,True,6
27458,2025-04-30,22,Casquinha,Cookies,2,24.14,Cirino,AL,Parceiro,True,CLI1160,2025-04-30,1900-01-01 22:00:00,22:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,30,Noite,24.14,12.07,12.07,Com Promocao,True,10
27459,2025-03-29,18,Casquinha,Caramelo,1,7.73,Sampaio,RN,Loja Física,True,CLI2065,2025-03-29,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sabado,29,Noite,7.73,7.73,7.73,Com Promocao,True,5
27460,2025-06-04,10,Pote,Menta,5,37.15,Guerra De Pimenta,RJ,Parceiro,False,CLI2756,2025-06-04,1900-01-01 10:30:00,10:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quarta,4,Manha,37.15,7.43,7.43,Sem Promocao,True,3
27461,2025-04-18,14,Sundae,Baunilha,4,23.31,Ramos,TO,App,True,CLI1238,2025-04-18,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,18,Tarde,23.31,5.83,5.83,Com Promocao,True,9
27462,2025-05-27,19,Pote,Menta,3,23.05,Barbosa,PI,App,True,CLI8226,2025-05-27,1900-01-01 19:30:00,19:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Terca,27,Noite,23.05,7.68,7.68,Com Promocao,True,11
27463,2025-06-13,18,Pote,Açaí,5,64.51,Rodrigues De Gomes,AL,Loja Física,True,CLI7842,2025-06-13,1900-01-01 18:45:00,18:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,13,Noite,64.51,12.9,12.9,Com Promocao,True,10
27464,2025-08-08,12,Casquinha,Baunilha,3,27.77,Campos Da Serra,DF,Parceiro,True,CLI1567,2025-08-08,1900-01-01 12:30:00,12:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sexta,8,Tarde,27.77,9.26,9.26,Com Promocao,True,8
27465,2025-08-08,15,Milkshake,Açaí,3,26.35,Da Conceição Das Flores,SE,Loja Física,True,CLI3474,2025-08-08,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sexta,8,Tarde,26.35,8.78,8.78,Com Promocao,True,6
27466,2025-04-16,15,Casquinha,Menta,4,50.16,Ramos De Da Rocha,RO,Parceiro,False,CLI7140,2025-04-16,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,16,Tarde,50.16,12.54,12.54,Sem Promocao,True,9
27467,2025-04-15,16,Casquinha,Baunilha,2,26.86,Moura,RO,Loja Física,True,CLI2202,2025-04-15,1900-01-01 16:45:00,16:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,15,Tarde,26.86,13.43,13.43,Com Promocao,True,6
27468,2025-06-27,10,Sundae,Morango,4,34.59,Vieira Verde,AM,Loja Física,True,CLI5571,2025-06-27,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,27,Manha,34.59,8.65,8.65,Com Promocao,True,5
27469,2025-04-22,14,Casquinha,Baunilha,2,25.56,Barbosa,ES,App,True,CLI4272,2025-04-22,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,22,Tarde,25.56,12.78,12.78,Com Promocao,True,9
27470,2025-06-17,16,Sundae,Menta,2,16.98,Vargas,SP,App,True,CLI3516,2025-06-17,1900-01-01 16:15:00,16:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Terca,17,Tarde,16.98,8.49,8.49,Com Promocao,True,6
27471,2025-07-17,18,Casquinha,Cookies,3,31.44,Correia De Goiás,BA,App,True,CLI6983,2025-07-17,1900-01-01 18:45:00,18:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,17,Noite,31.44,10.48,10.48,Com Promocao,True,7
27472,2025-02-24,18,Milkshake,Limão,4,43.26,Ramos,PR,App,True,CLI6022,2025-02-24,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,2,Fevereiro,2025-02,T1,Segunda,24,Noite,43.26,10.82,10.82,Com Promocao,True,12
27473,2025-02-28,16,Pote,Caramelo,1,9.88,Castro De Da Mata,PE,Parceiro,False,CLI5731,2025-02-28,1900-01-01 16:30:00,16:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,2,Fevereiro,2025-02,T1,Sexta,28,Tarde,9.88,9.88,9.88,Sem Promocao,True,3
27474,2025-05-21,20,Sundae,Menta,2,21.2,Abreu Do Campo,MA,App,True,CLI4952,2025-05-21,1900-01-01 20:15:00,20:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,21,Noite,21.2,10.6,10.6,Com Promocao,True,4
27475,2025-04-05,12,Sundae,Caramelo,5,62.25,Borges,GO,Loja Física,False,CLI8909,2025-04-05,1900-01-01 12:00:00,12:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sabado,5,Tarde,62.25,12.45,12.45,Sem Promocao,True,6
27476,2025-03-16,18,Pote,Menta,5,37.7,Borges Do Norte,AC,Loja Física,True,CLI2438,2025-03-16,1900-01-01 18:30:00,18:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,16,Noite,37.7,7.54,7.54,Com Promocao,True,7
27477,2025-07-14,20,Pote,Chocolate,2,20.64,Monteiro Do Amparo,PB,App,False,CLI5926,2025-07-14,1900-01-01 20:15:00,20:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,14,Noite,20.64,10.32,10.32,Sem Promocao,True,7
27478,2025-05-02,17,Pote,Cookies,3,20.33,Sampaio,AC,App,True,CLI1424,2025-05-02,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,2,Tarde,20.33,6.78,6.78,Com Promocao,True,2
27479,2025-03-31,22,Milkshake,Morango,3,14.87,Moura Paulista,RN,Loja Física,True,CLI5189,2025-03-31,1900-01-01 22:30:00,22:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Segunda,31,Noite,14.87,4.96,4.96,Com Promocao,True,6
27480,2025-03-13,15,Picolé,Caramelo,2,18.3,Cunha,AP,App,True,CLI3987,2025-03-13,1900-01-01 15:30:00,15:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quinta,13,Tarde,18.3,9.15,9.15,Com Promocao,True,10
27481,2025-04-15,18,Milkshake,Chocolate,4,24.64,Aparecida Da Prata,PA,Loja Física,False,CLI4928,2025-04-15,1900-01-01 18:15:00,18:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,15,Noite,24.64,6.16,6.16,Sem Promocao,True,7
27482,2025-04-27,21,Sundae,Morango,4,51.64,Pacheco Do Oeste,AP,App,True,CLI6395,2025-04-27,1900-01-01 21:15:00,21:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Domingo,27,Noite,51.64,12.91,12.91,Com Promocao,True,7
27483,2025-08-12,10,Pote,Cookies,4,32.04,Mendonça,RS,Loja Física,False,CLI6954,2025-08-12,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,12,Manha,32.04,8.01,8.01,Sem Promocao,True,5
27484,2025-05-23,18,Pote,Caramelo,5,73.4,Araújo,RO,Parceiro,False,CLI2868,2025-05-23,1900-01-01 18:30:00,18:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,23,Noite,73.4,14.68,14.68,Sem Promocao,True,3
27485,2025-04-16,18,Milkshake,Açaí,1,4.8,Cavalcante,MG,Parceiro,True,CLI9325,2025-04-16,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,16,Noite,4.8,4.8,4.8,Com Promocao,True,5
27486,2025-06-21,9,Picolé,Açaí,3,42.78,Vieira De Casa Grande,BA,App,False,CLI8634,2025-06-21,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,21,Manha,42.78,14.26,14.26,Sem Promocao,True,12
27487,2025-06-27,18,Milkshake,Cookies,5,42.12,Rios,MS,Loja Física,True,CLI9003,2025-06-27,1900-01-01 18:30:00,18:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,27,Noite,42.12,8.42,8.42,Com Promocao,True,6
27488,2025-03-09,17,Milkshake,Caramelo,2,18.68,Moura,SC,Loja Física,False,CLI9446,2025-03-09,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,9,Tarde,18.68,9.34,9.34,Sem Promocao,True,4
27489,2025-04-16,17,Milkshake,Caramelo,1,9.91,Lima Dos Dourados,AC,App,True,CLI4508,2025-04-16,1900-01-01 17:45:00,17:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,16,Tarde,9.91,9.91,9.91,Com Promocao,True,9
27490,2025-06-20,18,Casquinha,Chocolate,2,13.63,Pires Do Galho,DF,Parceiro,True,CLI4069,2025-06-20,1900-01-01 18:30:00,18:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,20,Noite,13.63,6.82,6.82,Com Promocao,True,7
27491,2025-05-09,14,Sundae,Menta,5,38.75,Da Rocha,AM,Parceiro,False,CLI3435,2025-05-09,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,9,Tarde,38.75,7.75,7.75,Sem Promocao,True,9
27492,2025-04-21,14,Casquinha,Chocolate,2,21.54,Leão Do Sul,MG,Loja Física,True,CLI3043,2025-04-21,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,21,Tarde,21.54,10.77,10.77,Com Promocao,True,5
27493,2025-03-07,20,Sundae,Menta,1,10.18,Da Cruz,MA,App,False,CLI6334,2025-03-07,1900-01-01 20:30:00,20:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,7,Noite,10.18,10.18,10.18,Sem Promocao,True,6
27494,2025-06-06,21,Pote,Morango,4,41.04,Pimenta,RR,Parceiro,True,CLI2202,2025-06-06,1900-01-01 21:15:00,21:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,6,Noite,41.04,10.26,10.26,Com Promocao,True,6
27495,2025-06-20,15,Sundae,Caramelo,4,29.39,Da Cruz,RJ,App,True,CLI7947,2025-06-20,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,20,Tarde,29.39,7.35,7.35,Com Promocao,True,5
27496,2025-05-10,17,Milkshake,Açaí,4,22.08,Pimenta Das Flores,GO,Parceiro,False,CLI7587,2025-05-10,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sabado,10,Tarde,22.08,5.52,5.52,Sem Promocao,True,9
27497,2025-06-21,20,Milkshake,Limão,5,54.77,Silva Do Amparo,MA,Parceiro,True,CLI3839,2025-06-21,1900-01-01 20:00:00,20:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,21,Noite,54.77,10.95,10.95,Com Promocao,True,4
27498,2025-04-12,9,Casquinha,Chocolate,1,13.67,Nascimento,CE,App,False,CLI1589,2025-04-12,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sabado,12,Manha,13.67,13.67,13.67,Sem Promocao,True,11
27499,2025-04-02,18,Picolé,Limão,5,24.02,Vasconcelos Das Pedras,MG,App,True,CLI6426,2025-04-02,1900-01-01 18:45:00,18:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,2,Noite,24.02,4.8,4.8,Com Promocao,False,1
27500,2025-07-12,20,Pote,Chocolate,2,12.8,Da Costa Verde,AP,Parceiro,False,CLI8663,2025-07-12,1900-01-01 20:15:00,20:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sabado,12,Noite,12.8,6.4,6.4,Sem Promocao,True,10
27501,2025-04-11,13,Milkshake,Cookies,5,62.97,Pacheco De Sales,CE,Loja Física,True,CLI3229,2025-04-11,1900-01-01 13:30:00,13:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,11,Tarde,62.97,12.59,12.59,Com Promocao,True,5
27502,2025-04-08,9,Milkshake,Chocolate,2,29.54,Jesus,PE,Loja Física,False,CLI3085,2025-04-08,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,8,Manha,29.54,14.77,14.77,Sem Promocao,True,7
27503,2025-08-14,11,Picolé,Baunilha,5,30.31,Teixeira De Abreu,MT,Parceiro,True,CLI8312,2025-08-14,1900-01-01 11:30:00,11:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Quinta,14,Manha,30.31,6.06,6.06,Com Promocao,True,7
27504,2025-04-07,17,Milkshake,Morango,4,52.36,Da Rocha,AM,Loja Física,False,CLI3323,2025-04-07,1900-01-01 17:30:00,17:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,7,Tarde,52.36,13.09,13.09,Sem Promocao,True,7
27505,2025-04-03,18,Sundae,Açaí,2,14.01,Vieira Do Norte,PE,Parceiro,True,CLI8535,2025-04-03,1900-01-01 18:15:00,18:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,3,Noite,14.01,7.0,7.0,Com Promocao,True,5
27506,2025-03-01,16,Sundae,Menta,4,27.82,Siqueira Da Praia,SE,Parceiro,True,CLI1819,2025-03-01,1900-01-01 16:30:00,16:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sabado,1,Tarde,27.82,6.96,6.96,Com Promocao,True,6
27507,2025-04-07,22,Sundae,Cookies,4,54.84,Garcia Do Oeste,ES,Parceiro,False,CLI6592,2025-04-07,1900-01-01 22:30:00,22:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,7,Noite,54.84,13.71,13.71,Sem Promocao,True,3
27508,2025-05-09,10,Milkshake,Morango,2,17.78,Teixeira De Da Rocha,AM,Parceiro,False,CLI4724,2025-05-09,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,9,Manha,17.78,8.89,8.89,Sem Promocao,True,6
27509,2025-07-11,13,Picolé,Morango,5,31.89,Nogueira,RJ,Loja Física,True,CLI3138,2025-07-11,1900-01-01 13:00:00,13:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sexta,11,Tarde,31.89,6.38,6.38,Com Promocao,True,10
27510,2025-03-26,8,Milkshake,Cookies,2,24.54,Da Cruz,PI,App,True,CLI8702,2025-03-26,1900-01-01 08:00:00,08:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quarta,26,Manha,24.54,12.27,12.27,Com Promocao,True,4
27511,2025-04-28,17,Pote,Limão,2,8.74,Lima,RS,Loja Física,True,CLI6535,2025-04-28,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,28,Tarde,8.74,4.37,4.37,Com Promocao,True,10
27512,2025-04-25,9,Pote,Caramelo,4,46.51,Ferreira,RO,App,True,CLI9319,2025-04-25,1900-01-01 09:15:00,09:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,25,Manha,46.51,11.63,11.63,Com Promocao,True,8
27513,2025-05-14,17,Pote,Limão,4,42.28,Da Mata,PA,Parceiro,False,CLI7334,2025-05-14,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,14,Tarde,42.28,10.57,10.57,Sem Promocao,True,3
27514,2025-07-28,11,Sundae,Baunilha,5,57.02,Pinto,RR,App,True,CLI2548,2025-07-28,1900-01-01 11:15:00,11:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,28,Manha,57.02,11.4,11.4,Com Promocao,True,6
27515,2025-05-12,16,Milkshake,Caramelo,3,40.83,Macedo De Cavalcanti,DF,Loja Física,False,CLI7323,2025-05-12,1900-01-01 16:00:00,16:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Segunda,12,Tarde,40.83,13.61,13.61,Sem Promocao,True,6
27516,2025-07-11,9,Casquinha,Nao Informado,4,,Nao Informado,PR,App,False,CLI4206,2025-07-11,1900-01-01 09:00:00,09:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sexta,11,Manha,,,,Sem Promocao,True,8
27517,2025-08-19,9,Casquinha,Açaí,4,38.2,Nunes Alegre,MA,Loja Física,False,CLI8060,2025-08-19,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,19,Manha,38.2,9.55,9.55,Sem Promocao,True,6
27518,2025-06-20,11,Picolé,Baunilha,2,19.02,Albuquerque,MS,App,False,CLI7992,2025-06-20,1900-01-01 11:30:00,11:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,20,Manha,19.02,9.51,9.51,Sem Promocao,True,10
27519,2025-04-20,14,Milkshake,Açaí,5,53.29,Da Luz,PB,Loja Física,True,CLI9627,2025-04-20,1900-01-01 14:15:00,14:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Domingo,20,Tarde,53.29,10.66,10.66,Com Promocao,True,4
27520,2025-07-31,22,Milkshake,Cookies,5,48.1,Gomes Da Mata,BA,App,True,CLI4928,2025-07-31,1900-01-01 22:45:00,22:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,31,Noite,48.1,9.62,9.62,Com Promocao,True,7
27521,2025-03-30,9,Picolé,Baunilha,1,5.12,Cunha Da Prata,AM,App,True,CLI9579,2025-03-30,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Domingo,30,Manha,5.12,5.12,5.12,Com Promocao,True,8
27522,2025-05-03,22,Picolé,Limão,1,9.3,Machado,PI,Parceiro,False,CLI5442,2025-05-03,1900-01-01 22:45:00,22:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sabado,3,Noite,9.3,9.3,9.3,Sem Promocao,True,5
27523,2025-06-08,22,Milkshake,Limão,1,12.49,Novais,AP,App,False,CLI8984,2025-06-08,1900-01-01 22:15:00,22:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Domingo,8,Noite,12.49,12.49,12.49,Sem Promocao,True,4
27524,2025-07-19,14,Picolé,Chocolate,2,9.71,Cavalcante Dos Dourados,MA,Parceiro,True,CLI1402,2025-07-19,1900-01-01 14:15:00,14:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sabado,19,Tarde,9.71,4.86,4.86,Com Promocao,True,11
27525,2025-08-06,8,Pote,Menta,5,63.19,Pinto De Cavalcanti,MS,Parceiro,True,CLI6402,2025-08-06,1900-01-01 08:30:00,08:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Quarta,6,Manha,63.19,12.64,12.64,Com Promocao,True,7
